insee_code;city_code;zip_code;label;latitude;longitude;department_name;department_number;region_name;region_geojson_name
2102;bouconville vauclair;2860;bouconville vauclair;49.460193485;3.756684634;aisne;2;hauts-de-france;Hauts-de-France
2105;bouresches;2400;bouresches;49.067056293;3.316703204;aisne;2;hauts-de-france;Hauts-de-France
2124;brissy hamegicourt;2240;brissy hamegicourt;49.742857871;3.399923608;aisne;2;hauts-de-france;Hauts-de-France
2125;brumetz;2810;brumetz;49.110351585;3.153350725;aisne;2;hauts-de-france;Hauts-de-France
2126;brunehamel;2360;brunehamel;49.771382057;4.186261479;aisne;2;hauts-de-france;Hauts-de-France
2131;bucy le long;2880;bucy le long;49.387973822;3.398519722;aisne;2;hauts-de-france;Hauts-de-France
2139;caillouel crepigny;2300;caillouel crepigny;49.617755672;3.121707969;aisne;2;hauts-de-france;Hauts-de-France
2140;camelin;2300;camelin;49.52049848;3.127624347;aisne;2;hauts-de-france;Hauts-de-France
2150;cerny en laonnois;2860;cerny en laonnois;49.450196586;3.679121433;aisne;2;hauts-de-france;Hauts-de-France
2157;chambry;2000;chambry;49.598625529;3.671806573;aisne;2;hauts-de-france;Hauts-de-France
2160;chaourse;2340;chaourse;49.70058224;3.985961293;aisne;2;hauts-de-france;Hauts-de-France
2165;charmes;2800;charmes;49.650915124;3.384799677;aisne;2;hauts-de-france;Hauts-de-France
2172;chaudun;2200;chaudun;49.315257363;3.252722944;aisne;2;hauts-de-france;Hauts-de-France
2173;chauny;2300;chauny;49.619538899;3.219139283;aisne;2;hauts-de-france;Hauts-de-France
2185;chezy en orxois;2810;chezy en orxois;49.126870891;3.168015889;aisne;2;hauts-de-france;Hauts-de-France
2191;chivy les etouvelles;2000;chivy les etouvelles;49.532848303;3.585053697;aisne;2;hauts-de-france;Hauts-de-France
2195;ciry salsogne;2220;ciry salsogne;49.367262408;3.467612315;aisne;2;hauts-de-france;Hauts-de-France
2199;clastres;2440;clastres;49.749158544;3.230539083;aisne;2;hauts-de-france;Hauts-de-France
2501;montchalons;2860;montchalons;49.513778836;3.727459479;aisne;2;hauts-de-france;Hauts-de-France
2508;monthenault;2860;monthenault;49.489769799;3.655508134;aisne;2;hauts-de-france;Hauts-de-France
2512;montigny l allier;2810;montigny l allier;49.122370638;3.107996308;aisne;2;hauts-de-france;Hauts-de-France
2514;montigny lengrain;2290;montigny lengrain;49.372578828;3.099063795;aisne;2;hauts-de-france;Hauts-de-France
2520;mont notre dame;2220;mont notre dame;49.292397628;3.582216807;aisne;2;hauts-de-france;Hauts-de-France
2522;mont st jean;2360;mont st jean;49.792702607;4.210227315;aisne;2;hauts-de-france;Hauts-de-France
2533;muret et crouttes;2210;muret et crouttes;49.278626123;3.434628893;aisne;2;hauts-de-france;Hauts-de-France
2540;nesles la montagne;2400;nesles la montagne;48.999750332;3.44605178;aisne;2;hauts-de-france;Hauts-de-France
2541;neufchatel sur aisne;2190;neufchatel sur aisne;49.436580849;4.024031385;aisne;2;hauts-de-france;Hauts-de-France
2558;le nouvion en thierache;2170;le nouvion en thierache;50.008566787;3.809358313;aisne;2;hauts-de-france;Hauts-de-France
2566;ognes;2300;ognes;49.614542455;3.191108052;aisne;2;hauts-de-france;Hauts-de-France
2572;orainville;2190;orainville;49.375881407;4.016154951;aisne;2;hauts-de-france;Hauts-de-France
2576;osly courtil;2290;osly courtil;49.399369702;3.237910386;aisne;2;hauts-de-france;Hauts-de-France
2583;pancy courtecon;2860;pancy courtecon;49.46035579;3.649818372;aisne;2;hauts-de-france;Hauts-de-France
2584;papleux;2260;papleux;50.017614944;3.880061553;aisne;2;hauts-de-france;Hauts-de-France
2585;parcy et tigny;2210;parcy et tigny;49.270195121;3.329041936;aisne;2;hauts-de-france;Hauts-de-France
2587;parfondru;2840;parfondru;49.538438581;3.703323738;aisne;2;hauts-de-france;Hauts-de-France
2590;pargny la dhuys;2330;pargny la dhuys;48.954292173;3.563228277;aisne;2;hauts-de-france;Hauts-de-France
2591;pargny les bois;2270;pargny les bois;49.73198721;3.617572589;aisne;2;hauts-de-france;Hauts-de-France
2592;parpeville;2240;parpeville;49.794619132;3.564481061;aisne;2;hauts-de-france;Hauts-de-France
2800;viffort;2540;viffort;48.957893106;3.469516322;aisne;2;hauts-de-france;Hauts-de-France
2806;villeneuve sur fere;2130;villeneuve sur fere;49.170863583;3.4754559240000003;aisne;2;hauts-de-france;Hauts-de-France
2815;villers st christophe;2590;villers st christophe;49.779716306;3.09133152;aisne;2;hauts-de-france;Hauts-de-France
2833;wimy;2500;wimy;49.948014627;3.997490476;aisne;2;hauts-de-france;Hauts-de-France
2101;bosmont sur serre;2250;bosmont sur serre;49.739164547;3.866951038;aisne;2;hauts-de-france;Hauts-de-France
2104;bouffignereux;2160;bouffignereux;49.378528828;3.846143285;aisne;2;hauts-de-france;Hauts-de-France
2107;bourguignon sous coucy;2300;bourguignon sous coucy;49.543351686;3.154672717;aisne;2;hauts-de-france;Hauts-de-France
2111;brancourt en laonnois;2320;brancourt en laonnois;49.516508164;3.412722641;aisne;2;hauts-de-france;Hauts-de-France
2115;braye en laonnois;2000;braye en laonnois;49.437398745;3.609863828;aisne;2;hauts-de-france;Hauts-de-France
2120;brenelle;2220;brenelle;49.368284047;3.54436136;aisne;2;hauts-de-france;Hauts-de-France
2122;brie;2870;brie;49.597375488;3.473167317;aisne;2;hauts-de-france;Hauts-de-France
2128;bruyeres et montberault;2860;bruyeres et montberault;49.524775786;3.669533869;aisne;2;hauts-de-france;Hauts-de-France
2140;camelin;2300;camelin;49.52049848;3.127624347;aisne;2;hauts-de-france;Hauts-de-France
2142;castres;2680;castres;49.800742628;3.253372217;aisne;2;hauts-de-france;Hauts-de-France
2155;chaillevois;2000;chaillevois;49.508011773;3.522228189;aisne;2;hauts-de-france;Hauts-de-France
2167;chassemy;2370;chassemy;49.377956997;3.5022180460000003;aisne;2;hauts-de-france;Hauts-de-France
2168;chateau thierry;2400;chateau thierry;49.056425662;3.381541175;aisne;2;hauts-de-france;Hauts-de-France
2169;chatillon les sons;2270;chatillon les sons;49.761912822;3.702869899;aisne;2;hauts-de-france;Hauts-de-France
2170;chatillon sur oise;2240;chatillon sur oise;49.793931936;3.416909399;aisne;2;hauts-de-france;Hauts-de-France
2179;chery chartreuve;2220;chery chartreuve;49.255681433;3.604732022;aisne;2;hauts-de-france;Hauts-de-France
2180;chery les pouilly;2000;chery les pouilly;49.648935895;3.593859599;aisne;2;hauts-de-france;Hauts-de-France
2188;chigny;2120;chigny;49.930254202;3.776579181;aisne;2;hauts-de-france;Hauts-de-France
2194;cilly;2250;cilly;49.749214967;3.840427798;aisne;2;hauts-de-france;Hauts-de-France
2500;montbrehain;2110;montbrehain;49.964774581;3.356345656;aisne;2;hauts-de-france;Hauts-de-France
2504;montescourt lizerolles;2440;montescourt lizerolles;49.735843297;3.261878148;aisne;2;hauts-de-france;Hauts-de-France
2515;montigny les conde;2330;montigny les conde;48.983232726;3.566517221;aisne;2;hauts-de-france;Hauts-de-France
2516;montigny sous marle;2250;montigny sous marle;49.741394451;3.804042798;aisne;2;hauts-de-france;Hauts-de-France
2519;montloue;2340;montloue;49.667813906;4.062955359;aisne;2;hauts-de-france;Hauts-de-France
2524;mont st pere;2400;mont st pere;49.081931195;3.476999705;aisne;2;hauts-de-france;Hauts-de-France
2528;mortefontaine;2600;mortefontaine;49.336522127;3.081227765;aisne;2;hauts-de-france;Hauts-de-France
2536;nampteuil sous muret;2200;nampteuil sous muret;49.305284958;3.433858092;aisne;2;hauts-de-france;Hauts-de-France
2542;neuflieux;2300;neuflieux;49.617084777;3.159479468;aisne;2;hauts-de-france;Hauts-de-France
2543;neuilly st front;2470;neuilly st front;49.162859433;3.264251606;aisne;2;hauts-de-france;Hauts-de-France
2553;nizy le comte;2150;nizy le comte;49.574436225;4.030266889;aisne;2;hauts-de-france;Hauts-de-France
2557;noroy sur ourcq;2600;noroy sur ourcq;49.204123313;3.207797063;aisne;2;hauts-de-france;Hauts-de-France
2559;nouvion et catillon;2270;nouvion et catillon;49.707297768;3.493588723;aisne;2;hauts-de-france;Hauts-de-France
2567;ohis;2500;ohis;49.918552317;4.011905333;aisne;2;hauts-de-france;Hauts-de-France
2595;passy sur marne;2850;passy sur marne;49.066037275;3.574160645;aisne;2;hauts-de-france;Hauts-de-France
2598;pernant;2200;pernant;49.375849613;3.229862367;aisne;2;hauts-de-france;Hauts-de-France
2809;villers agron aiguizy;2130;villers agron aiguizy;49.163077859;3.716339895;aisne;2;hauts-de-france;Hauts-de-France
2832;wiege faty;2120;wiege faty;49.883202459;3.713383147;aisne;2;hauts-de-france;Hauts-de-France
2100;bony;2420;bony;49.990651457;3.220766101;aisne;2;hauts-de-france;Hauts-de-France
2106;bourg et comin;2160;bourg et comin;49.402887168;3.659773112;aisne;2;hauts-de-france;Hauts-de-France
2108;bourguignon sous montbavin;2000;bourguignon sous montbavin;49.529088286;3.537037569;aisne;2;hauts-de-france;Hauts-de-France
2114;brasles;2400;brasles;49.057012938;3.42403027;aisne;2;hauts-de-france;Hauts-de-France
2117;bray st christophe;2480;bray st christophe;49.774144853;3.141582586;aisne;2;hauts-de-france;Hauts-de-France
2119;brecy;2210;brecy;49.140371179;3.423549684;aisne;2;hauts-de-france;Hauts-de-France
2121;breny;2210;breny;49.184262001;3.350004368;aisne;2;hauts-de-france;Hauts-de-France
2134;buire;2500;buire;49.907619378;4.056800114;aisne;2;hauts-de-france;Hauts-de-France
2138;buzancy;2200;buzancy;49.310243779;3.347968795;aisne;2;hauts-de-france;Hauts-de-France
2141;la capelle;2260;la capelle;49.973535545;3.913302584;aisne;2;hauts-de-france;Hauts-de-France
2144;caulaincourt;2490;caulaincourt;49.864831923;3.111035178;aisne;2;hauts-de-france;Hauts-de-France
2153;cessieres suzy;2320;cessieres suzy;49.558013373;3.48118285;aisne;2;hauts-de-france;Hauts-de-France
2175;chavigny;2880;chavigny;49.423064084;3.305405211;aisne;2;hauts-de-france;Hauts-de-France
2178;chermizy ailles;2860;chermizy ailles;49.463497769;3.720222977;aisne;2;hauts-de-france;Hauts-de-France
2183;chevregny;2000;chevregny;49.465725095;3.593387726;aisne;2;hauts-de-france;Hauts-de-France
2198;clamecy;2880;clamecy;49.428547607;3.363807361;aisne;2;hauts-de-france;Hauts-de-France
2503;mont d origny;2390;mont d origny;49.850896781;3.526844873;aisne;2;hauts-de-france;Hauts-de-France
2505;montfaucon;2540;montfaucon;48.946806275;3.432389762;aisne;2;hauts-de-france;Hauts-de-France
2506;montgobert;2600;montgobert;49.289955909;3.173881398;aisne;2;hauts-de-france;Hauts-de-France
2507;montgru st hilaire;2210;montgru st hilaire;49.176189285;3.327121891;aisne;2;hauts-de-france;Hauts-de-France
2509;monthiers;2400;monthiers;49.108710064;3.294180596;aisne;2;hauts-de-france;Hauts-de-France
2513;montigny le franc;2250;montigny le franc;49.687518692;3.918828212;aisne;2;hauts-de-france;Hauts-de-France
2517;montigny sur crecy;2270;montigny sur crecy;49.7148469;3.583773712;aisne;2;hauts-de-france;Hauts-de-France
2523;mont st martin;2220;mont st martin;49.274753931;3.64211898;aisne;2;hauts-de-france;Hauts-de-France
2526;morgny en thierache;2360;morgny en thierache;49.754627779;4.076628621;aisne;2;hauts-de-france;Hauts-de-France
2529;mortiers;2270;mortiers;49.693082652;3.663838907;aisne;2;hauts-de-france;Hauts-de-France
2534;muscourt;2160;muscourt;49.35924231;3.743982155;aisne;2;hauts-de-france;Hauts-de-France
2538;nanteuil notre dame;2210;nanteuil notre dame;49.190781658;3.412286837;aisne;2;hauts-de-france;Hauts-de-France
2546;la neuville en beine;2300;la neuville en beine;49.676112934;3.156015287;aisne;2;hauts-de-france;Hauts-de-France
2549;neuville st amand;2100;neuville st amand;49.820937959;3.333707351;aisne;2;hauts-de-france;Hauts-de-France
2550;neuville sur ailette;2860;neuville sur ailette;49.469077479;3.699581712;aisne;2;hauts-de-france;Hauts-de-France
2551;neuville sur margival;2880;neuville sur margival;49.454931094;3.39840909;aisne;2;hauts-de-france;Hauts-de-France
2552;neuvillette;2390;neuvillette;49.855787614;3.468172172;aisne;2;hauts-de-france;Hauts-de-France
2554;nogentel;2400;nogentel;49.014110066;3.403964932;aisne;2;hauts-de-france;Hauts-de-France
2556;noircourt;2340;noircourt;49.669567584;4.094762329;aisne;2;hauts-de-france;Hauts-de-France
2560;nouvion le comte;2800;nouvion le comte;49.707807719;3.460229955;aisne;2;hauts-de-france;Hauts-de-France
2561;nouvion le vineux;2860;nouvion le vineux;49.509683391;3.605346479;aisne;2;hauts-de-france;Hauts-de-France
2562;nouvron vingre;2290;nouvron vingre;49.433782177;3.1881099;aisne;2;hauts-de-france;Hauts-de-France
2574;origny en thierache;2550;origny en thierache;49.886071205;4.011069622;aisne;2;hauts-de-france;Hauts-de-France
2578;oulches la vallee foulon;2160;oulches la vallee foulon;49.431232244;3.740339532;aisne;2;hauts-de-france;Hauts-de-France
2579;oulchy la ville;2210;oulchy la ville;49.209875672;3.341054952;aisne;2;hauts-de-france;Hauts-de-France
2580;oulchy le chateau;2210;oulchy le chateau;49.206838462;3.382242869;aisne;2;hauts-de-france;Hauts-de-France
2580;oulchy le chateau;2210;oulchy le chateau;49.206838462;3.382242869;aisne;2;hauts-de-france;Hauts-de-France
2581;paars;2220;paars;49.330065715;3.603035232;aisne;2;hauts-de-france;Hauts-de-France
2582;paissy;2160;paissy;49.426959295;3.702037259;aisne;2;hauts-de-france;Hauts-de-France
2588;pargnan;2160;pargnan;49.394062196;3.703341702;aisne;2;hauts-de-france;Hauts-de-France
2589;pargny filain;2000;pargny filain;49.463156372;3.53934125;aisne;2;hauts-de-france;Hauts-de-France
2594;passy en valois;2470;passy en valois;49.162725907;3.184840116;aisne;2;hauts-de-france;Hauts-de-France
2599;pierremande;2300;pierremande;49.566317224;3.25862202;aisne;2;hauts-de-france;Hauts-de-France
2803;la ville aux bois les pontavert;2160;la ville aux bois les pontavert;49.4267508;3.85073597;aisne;2;hauts-de-france;Hauts-de-France
2103;boue;2450;boue;50.011550543;3.714459526;aisne;2;hauts-de-france;Hauts-de-France
2109;la bouteille;2140;la bouteille;49.878288472;3.96176401;aisne;2;hauts-de-france;Hauts-de-France
2116;braye en thierache;2140;braye en thierache;49.768049649;3.962134828;aisne;2;hauts-de-france;Hauts-de-France
2118;braye;2880;braye;49.422387936;3.376975383;aisne;2;hauts-de-france;Hauts-de-France
2127;bruyeres sur fere;2130;bruyeres sur fere;49.199671957;3.445415703;aisne;2;hauts-de-france;Hauts-de-France
2135;buironfosse;2620;buironfosse;49.958217815;3.83827898;aisne;2;hauts-de-france;Hauts-de-France
2136;burelles;2140;burelles;49.768802224;3.911694741;aisne;2;hauts-de-france;Hauts-de-France
2146;celles les conde;2330;celles les conde;49.01485859;3.569453258;aisne;2;hauts-de-france;Hauts-de-France
2148;celles sur aisne;2370;celles sur aisne;49.415647667;3.475187219;aisne;2;hauts-de-france;Hauts-de-France
2153;cessieres suzy;2320;cessieres suzy;49.558013373;3.48118285;aisne;2;hauts-de-france;Hauts-de-France
2154;chacrise;2200;chacrise;49.299932209;3.397501152;aisne;2;hauts-de-france;Hauts-de-France
2158;chamouille;2860;chamouille;49.472574306;3.670803217;aisne;2;hauts-de-france;Hauts-de-France
2162;la chapelle sur chezy;2570;la chapelle sur chezy;48.949543456;3.376327211;aisne;2;hauts-de-france;Hauts-de-France
2164;le charmel;2850;le charmel;49.112431003;3.541566223;aisne;2;hauts-de-france;Hauts-de-France
2176;chavonne;2370;chavonne;49.407528707;3.562380284;aisne;2;hauts-de-france;Hauts-de-France
2177;cheret;2860;cheret;49.514292728;3.686902535;aisne;2;hauts-de-france;Hauts-de-France
2181;chery les rozoy;2360;chery les rozoy;49.722465319;4.101513436;aisne;2;hauts-de-france;Hauts-de-France
2182;chevennes;2250;chevennes;49.818031969;3.736290274;aisne;2;hauts-de-france;Hauts-de-France
2186;chezy sur marne;2570;chezy sur marne;48.984427277;3.382357064;aisne;2;hauts-de-france;Hauts-de-France
2189;chivres en laonnois;2350;chivres en laonnois;49.626903051;3.855468948;aisne;2;hauts-de-france;Hauts-de-France
2192;chouy;2210;chouy;49.216959296;3.247470895;aisne;2;hauts-de-france;Hauts-de-France
2197;clairfontaine;2260;clairfontaine;49.974089631;3.986389624;aisne;2;hauts-de-france;Hauts-de-France
2511;montigny en arrouaise;2110;montigny en arrouaise;49.912004001;3.483380112;aisne;2;hauts-de-france;Hauts-de-France
2518;montlevon;2330;montlevon;48.962881745;3.5153661;aisne;2;hauts-de-france;Hauts-de-France
2525;morcourt;2100;morcourt;49.875885119;3.33376442;aisne;2;hauts-de-france;Hauts-de-France
2527;morsain;2290;morsain;49.461530468;3.190773035;aisne;2;hauts-de-france;Hauts-de-France
2530;moulins;2160;moulins;49.42040219;3.679437925;aisne;2;hauts-de-france;Hauts-de-France
2531;moussy verneuil;2160;moussy verneuil;49.41243455;3.636578979;aisne;2;hauts-de-france;Hauts-de-France
2535;nampcelles la cour;2140;nampcelles la cour;49.776677946;4.001545141;aisne;2;hauts-de-france;Hauts-de-France
2539;nauroy;2420;nauroy;49.95109226;3.259127291;aisne;2;hauts-de-france;Hauts-de-France
2545;la neuville bosmont;2250;la neuville bosmont;49.714499279;3.833211434;aisne;2;hauts-de-france;Hauts-de-France
2547;la neuville housset;2250;la neuville housset;49.788415895;3.731426487;aisne;2;hauts-de-france;Hauts-de-France
2548;la neuville les dorengt;2450;la neuville les dorengt;49.983119397;3.686519947;aisne;2;hauts-de-france;Hauts-de-France
2555;nogent l artaud;2310;nogent l artaud;48.942896009;3.333207104;aisne;2;hauts-de-france;Hauts-de-France
2559;nouvion et catillon;2270;nouvion et catillon;49.707297768;3.493588723;aisne;2;hauts-de-france;Hauts-de-France
2563;noyales;2120;noyales;49.907819967;3.538918361;aisne;2;hauts-de-france;Hauts-de-France
2565;oeuilly;2160;oeuilly;49.393123668;3.68229876;aisne;2;hauts-de-france;Hauts-de-France
2568;oigny en valois;2600;oigny en valois;49.213499679;3.13020509;aisne;2;hauts-de-france;Hauts-de-France
2593;pasly;2200;pasly;49.402312425;3.298046924;aisne;2;hauts-de-france;Hauts-de-France
2814;villers les guise;2120;villers les guise;49.925063029;3.681964652;aisne;2;hauts-de-france;Hauts-de-France
2826;voulpaix;2140;voulpaix;49.838727415;3.832469429;aisne;2;hauts-de-france;Hauts-de-France
2110;braine;2220;braine;49.348518224;3.536763117;aisne;2;hauts-de-france;Hauts-de-France
2112;brancourt le grand;2110;brancourt le grand;49.980556024;3.394377197;aisne;2;hauts-de-france;Hauts-de-France
2123;brissay choigny;2240;brissay choigny;49.722999325;3.397153709;aisne;2;hauts-de-france;Hauts-de-France
2129;bruys;2220;bruys;49.261914887;3.568519675;aisne;2;hauts-de-france;Hauts-de-France
2130;bucilly;2500;bucilly;49.866351037;4.09342038;aisne;2;hauts-de-france;Hauts-de-France
2132;bucy les cerny;2870;bucy les cerny;49.579101939;3.496606176;aisne;2;hauts-de-france;Hauts-de-France
2133;bucy les pierrepont;2350;bucy les pierrepont;49.646348774;3.903113266;aisne;2;hauts-de-france;Hauts-de-France
2137;bussiares;2810;bussiares;49.076557021;3.250333474;aisne;2;hauts-de-france;Hauts-de-France
2143;le catelet;2420;le catelet;50.000988906;3.24317682;aisne;2;hauts-de-france;Hauts-de-France
2145;caumont;2300;caumont;49.637686756;3.172916368;aisne;2;hauts-de-france;Hauts-de-France
2149;cerizy;2240;cerizy;49.766172395;3.32359533;aisne;2;hauts-de-france;Hauts-de-France
2151;cerny les bucy;2870;cerny les bucy;49.577784884;3.5462474;aisne;2;hauts-de-france;Hauts-de-France
2152;cerseuil;2220;cerseuil;49.324498852;3.5174254730000003;aisne;2;hauts-de-france;Hauts-de-France
2156;chalandry;2270;chalandry;49.670262121;3.644556987;aisne;2;hauts-de-france;Hauts-de-France
2159;champs;2670;champs;49.54391254;3.261593233;aisne;2;hauts-de-france;Hauts-de-France
2163;charly sur marne;2310;charly sur marne;48.987508694;3.292271602;aisne;2;hauts-de-france;Hauts-de-France
2166;charteves;2400;charteves;49.089938422;3.50886325;aisne;2;hauts-de-france;Hauts-de-France
2171;chaudardes;2160;chaudardes;49.396446073;3.789258777;aisne;2;hauts-de-france;Hauts-de-France
2174;chavignon;2000;chavignon;49.479022495;3.518689564;aisne;2;hauts-de-france;Hauts-de-France
2184;chevresis monceau;2270;chevresis monceau;49.761675335;3.5828212180000003;aisne;2;hauts-de-france;Hauts-de-France
2187;chierry;2400;chierry;49.034780078;3.434013377;aisne;2;hauts-de-france;Hauts-de-France
2190;chivres val;2880;chivres val;49.402926304;3.438765509;aisne;2;hauts-de-france;Hauts-de-France
2193;cierges;2130;cierges;49.164572732;3.604740104;aisne;2;hauts-de-france;Hauts-de-France
2196;clacy et thierret;2000;clacy et thierret;49.552417519;3.565677453;aisne;2;hauts-de-france;Hauts-de-France
2502;montcornet;2340;montcornet;49.682535369;4.000656525;aisne;2;hauts-de-france;Hauts-de-France
2510;monthurel;2330;monthurel;49.027764666;3.552059893;aisne;2;hauts-de-france;Hauts-de-France
2521;montreuil aux lions;2310;montreuil aux lions;49.027138689;3.195561016;aisne;2;hauts-de-france;Hauts-de-France
2532;moy de l aisne;2610;moy de l aisne;49.750649852;3.351124587;aisne;2;hauts-de-france;Hauts-de-France
2537;nanteuil la fosse;2880;nanteuil la fosse;49.433709684;3.448175008;aisne;2;hauts-de-france;Hauts-de-France
2544;neuve maison;2500;neuve maison;49.929591708;4.04023494;aisne;2;hauts-de-france;Hauts-de-France
2564;noyant et aconin;2200;noyant et aconin;49.332192555;3.334169702;aisne;2;hauts-de-france;Hauts-de-France
2569;oisy;2450;oisy;50.023259497;3.653031318;aisne;2;hauts-de-france;Hauts-de-France
2570;ollezy;2480;ollezy;49.73003112;3.145792647;aisne;2;hauts-de-france;Hauts-de-France
2571;omissy;2100;omissy;49.880775891;3.297904005;aisne;2;hauts-de-france;Hauts-de-France
2573;orgeval;2860;orgeval;49.504581954;3.704594862;aisne;2;hauts-de-france;Hauts-de-France
2575;origny ste benoite;2390;origny ste benoite;49.826914428;3.52908035;aisne;2;hauts-de-france;Hauts-de-France
2577;ostel;2370;ostel;49.430500353;3.565137785;aisne;2;hauts-de-france;Hauts-de-France
2586;parfondeval;2360;parfondeval;49.744216822;4.160683927;aisne;2;hauts-de-france;Hauts-de-France
2596;pavant;2310;pavant;48.954478155;3.286775662;aisne;2;hauts-de-france;Hauts-de-France
2816;villers sur fere;2130;villers sur fere;49.17194041;3.531402762;aisne;2;hauts-de-france;Hauts-de-France
2823;voharies;2140;voharies;49.787182304;3.792274408;aisne;2;hauts-de-france;Hauts-de-France
26374;villebois les pins;5700;villebois les pins;44.319894409;5.597360114;aisne;2;hauts-de-france;Hauts-de-France
2607;ploisy;2200;ploisy;49.330915556;3.275373238;aisne;2;hauts-de-france;Hauts-de-France
2614;pontru;2490;pontru;49.921756607;3.201133478;aisne;2;hauts-de-france;Hauts-de-France
2626;prouvais;2190;prouvais;49.476659169;3.972045085;aisne;2;hauts-de-france;Hauts-de-France
2631;quierzy;2300;quierzy;49.563631845;3.145865705;aisne;2;hauts-de-france;Hauts-de-France
2632;quincy basse;2380;quincy basse;49.50931959;3.384228395;aisne;2;hauts-de-france;Hauts-de-France
2635;ramicourt;2110;ramicourt;49.957525693;3.331782817;aisne;2;hauts-de-france;Hauts-de-France
2636;regny;2240;regny;49.834814827;3.421201568;aisne;2;hauts-de-france;Hauts-de-France
2638;remies;2270;remies;49.679263799;3.524325487;aisne;2;hauts-de-france;Hauts-de-France
2639;remigny;2440;remigny;49.714124113;3.294739005;aisne;2;hauts-de-france;Hauts-de-France
2645;reuilly sauvigny;2850;reuilly sauvigny;49.050587059;3.564133226;aisne;2;hauts-de-france;Hauts-de-France
2656;roucy;2160;roucy;49.374493187;3.820250127;aisne;2;hauts-de-france;Hauts-de-France
2659;rouvroy;2100;rouvroy;49.858092929;3.331744141;aisne;2;hauts-de-france;Hauts-de-France
2660;rouvroy sur serre;2360;rouvroy sur serre;49.715305907;4.176463689;aisne;2;hauts-de-france;Hauts-de-France
2665;grand rozoy;2210;grand rozoy;49.242203724;3.381275737;aisne;2;hauts-de-france;Hauts-de-France
2673;st christophe a berry;2290;st christophe a berry;49.428652715;3.129288494;aisne;2;hauts-de-france;Hauts-de-France
2678;ste genevieve;2340;ste genevieve;49.72464288;4.073783258;aisne;2;hauts-de-france;Hauts-de-France
2680;st gobain;2410;st gobain;49.595410357;3.392990581;aisne;2;hauts-de-france;Hauts-de-France
2687;st pierre aigle;2600;st pierre aigle;49.311938148;3.196491245;aisne;2;hauts-de-france;Hauts-de-France
2690;ste preuve;2350;ste preuve;49.617326349;3.910023929;aisne;2;hauts-de-france;Hauts-de-France
2600;pierrepont;2350;pierrepont;49.6488629;3.787089234;aisne;2;hauts-de-france;Hauts-de-France
2602;pinon;2320;pinon;49.488492973;3.46205697;aisne;2;hauts-de-france;Hauts-de-France
2615;pontruet;2490;pontruet;49.915121794;3.229162765;aisne;2;hauts-de-france;Hauts-de-France
2622;priez;2470;priez;49.131193229;3.26191362;aisne;2;hauts-de-france;Hauts-de-France
2623;prisces;2140;prisces;49.772101308;3.861968317;aisne;2;hauts-de-france;Hauts-de-France
2633;quincy sous le mont;2220;quincy sous le mont;49.308331351;3.559723652;aisne;2;hauts-de-france;Hauts-de-France
2637;remaucourt;2100;remaucourt;49.895114722;3.349584375;aisne;2;hauts-de-france;Hauts-de-France
2640;renansart;2240;renansart;49.734114565;3.453680924;aisne;2;hauts-de-france;Hauts-de-France
2643;ressons le long;2290;ressons le long;49.388331614;3.140747768;aisne;2;hauts-de-france;Hauts-de-France
2652;rogny;2140;rogny;49.76697851;3.82015472;aisne;2;hauts-de-france;Hauts-de-France
2667;saconin et breuil;2200;saconin et breuil;49.351070288;3.247371045;aisne;2;hauts-de-france;Hauts-de-France
2674;st clement;2360;st clement;49.774812643;4.07292038;aisne;2;hauts-de-france;Hauts-de-France
2676;st erme outre et ramecourt;2820;st erme outre et ramecourt;49.518312141;3.863986181;aisne;2;hauts-de-france;Hauts-de-France
2681;st gobert;2140;st gobert;49.804025312;3.832449068;aisne;2;hauts-de-france;Hauts-de-France
2691;st quentin;2100;st quentin;49.847384589;3.277735921;aisne;2;hauts-de-france;Hauts-de-France
2696;st thomas;2820;st thomas;49.501520514;3.81859004;aisne;2;hauts-de-france;Hauts-de-France
2698;sancy les cheminots;2880;sancy les cheminots;49.439194963;3.476423148;aisne;2;hauts-de-france;Hauts-de-France
2812;villers helon;2600;villers helon;49.264938234;3.267815858;aisne;2;hauts-de-france;Hauts-de-France
2822;vivieres;2600;vivieres;49.305652478;3.092076104;aisne;2;hauts-de-france;Hauts-de-France
2605;pleine selve;2240;pleine selve;49.797014287;3.52648907;aisne;2;hauts-de-france;Hauts-de-France
2608;plomion;2140;plomion;49.818636826;4.020013381;aisne;2;hauts-de-france;Hauts-de-France
2610;pommiers;2200;pommiers;49.391859449;3.279537134;aisne;2;hauts-de-france;Hauts-de-France
2616;pont st mard;2380;pont st mard;49.493645744;3.279348705;aisne;2;hauts-de-france;Hauts-de-France
2617;pouilly sur serre;2270;pouilly sur serre;49.677972412;3.5852362;aisne;2;hauts-de-france;Hauts-de-France
2620;presles et boves;2370;presles et boves;49.390350961;3.5388946480000003;aisne;2;hauts-de-france;Hauts-de-France
2624;proisy;2120;proisy;49.890223467;3.753144721;aisne;2;hauts-de-france;Hauts-de-France
2627;proviseux et plesnoy;2190;proviseux et plesnoy;49.477572079;4.015938006;aisne;2;hauts-de-france;Hauts-de-France
2628;puiseux en retz;2600;puiseux en retz;49.292907499;3.134283383;aisne;2;hauts-de-france;Hauts-de-France
